video_id,is_anomaly,class_name,start_time_sec,end_time_sec,description_summary
TR01405,true,traffic_accident,3.000,4.610,"A red truck traveling straight through the intersection collides with the passenger side of a black sedan in a T-bone collision. The black sedan had entered the intersection from the right, failing to yield the right of way to the oncoming truck. Due to the failure to yield and the wet, reflective road conditions that likely increased the truck's stopping distance, the truck strikes the sedan, pushing it toward the bottom of the frame and bringing both vehicles to a halt."
TR01406,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01407,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01408,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01409,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01410,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01411,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01412,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01413,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01415,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01416,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01417,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01418,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01419,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01420,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01421,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01422,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01423,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01424,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01425,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01426,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01427,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01428,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01429,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01430,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01431,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01433,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01434,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01435,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01436,true,traffic_accident,3.000,7.260,"A silver sedan enters the intersection from the left, traveling straight in lane 2, but fails to maintain its trajectory and suffers a head-on collision with a traffic light pole at the center of the frame. The violent impact causes the vehicle to rotate out of control before it finally comes to a complete stop at 00:20.26. The accident is caused by the driver's lack of spatial awareness and failure to maintain lane control, which led to the direct impact with the stationary infrastructure."
TR01437,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01438,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01440,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01441,true,traffic_accident,3.000,5.780,"A white van traveling straight through an intersection collides with a motorcycle that is attempting to make a left turn. The force of the impact knocks the rider down, and the van continues its forward momentum, dragging the motorcycle and rider across the asphalt toward the bottom of the frame while generating a bright trail of sparks. The collision is caused by the van driver's failure to maintain a safe following distance and speed, resulting in an inability to brake or yield as the motorcyclist slowed to execute the turn."
TR01442,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01443,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01444,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01445,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01446,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01447,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01448,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01449,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01450,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01451,true,traffic_accident,3.000,3.670,"A white van and a white SUV collide in a T-bone impact in the middle of the intersection. The collision is caused by a failure to yield the right-of-way as the vehicles enter the intersection from different directions. Following the impact, the white SUV continues moving toward the bottom of the frame, while the white van begins to take a left turn."
TR01452,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01453,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01454,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01455,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01456,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01457,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01458,true,traffic_accident,3.000,5.540,"A truck traveling in the right lane attempts an unsafe lane change to the left, colliding with a car that is already established and driving straight in the adjacent lane. The impact occurs at 02:20.93, causing both the truck and the car to deflect toward the left side of the frame. The collision is caused by the truck driver's failure to yield the right-of-way to the car during the lane change maneuver."
TR01459,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01460,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01461,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01463,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01464,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01465,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01466,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01467,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01468,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01469,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01470,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01471,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01472,true,traffic_accident,0.000,8.350,"A black car traveling in lane 1 suddenly loses control and veers into the pedestrian lane, where it collides head-on with the side railing. The force of this initial impact causes the car to flip back into the active roadway, leading to a secondary T-bone collision with a gray bus traveling behind it in lane 1. After the impact, the gray bus swerves into lane 2 to continue its journey, while the black car spins and rotates multiple times across the lane before coming to a halt. The root cause of the anomaly is the black car driver's loss of vehicle control, which created an unpredictable hazard and an unavoidable collision for the following bus."
TR01473,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01474,true,traffic_accident,3.000,4.260,"A black car traveling straight fails to yield at a marked crosswalk, resulting in a severe head-on collision with two pedestrians. The force of the initial impact throws one of the pedestrians into the roadway, where they are immediately struck by an oncoming white car and become trapped underneath the vehicle near the roadside. This chain of events was caused by the black car driver's failure to stop for pedestrians legally using the designated crossing."
TR01475,true,traffic_accident,0.660,2.730,"A white SUV traveling straight through an uncontrolled intersection is T-boned by a grey SUV crossing from the left. The force of this initial impact propels the white SUV to the right, where it immediately suffers a secondary head-on collision with another grey SUV approaching from the right. This chain of events is caused by a mutual failure to yield the right-of-way, as both the white SUV and the first grey SUV entered the intersection simultaneously without slowing down."
TR01476,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01477,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01478,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01479,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01480,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01481,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01482,true,traffic_accident,3.000,5.240,"A red SUV traveling straight from right to left collides with a motorcycle moving from the bottom to the top of the frame in a severe T-bone collision in the middle of the intersection. The accident is caused by the motorcycle rider running a red traffic signal, which forced the rider into the direct path of the red SUV that had the right-of-way. The force of the impact throws the rider onto the wet pavement and disrupts the surrounding traffic flow."
TR01483,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01484,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01485,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01486,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01487,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01488,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01489,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01490,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01491,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01492,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01493,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01494,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01495,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01496,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01497,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01498,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01499,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01501,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01502,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01503,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01504,true,traffic_accident,1.440,2.930,"A white SUV collides head-on with an oncoming white truck across lanes 1 and 2, resulting in a high-force impact that crushes the SUV's front end. Following the collision, the SUV skids and spins before coming to a stop. The incident was caused by the white SUV's failure to maintain its lane, as it had previously swerved from lane 3 into lane 2, directly intersecting the path of the oncoming truck and violating its right-of-way."
TR01505,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01506,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01507,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01508,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01509,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01510,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01511,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01512,true,traffic_accident,1.720,5.010,"A high-speed white van rear-ends a blue truck traveling in lane 5, causing the van to deflect into lane 6 before spinning out of control across lane 5 and lane 4. The van ultimately crashes into the center median and comes to a complete stop. The anomaly was caused by the van driver's excessive speed and failure to maintain a safe following distance, which was further exacerbated by hazardous fog and wet road conditions that reduced visibility and traction."
TR01513,true,traffic_accident,0.000,5.584,A traffic collision is visible from an aerial viewpoint.
TR01514,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01515,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01516,true,traffic_accident,3.000,6.070,"A white SUV traveling at an excessive speed crashes head-on into a pole near a toll booth. The force of the impact is so severe that a male passenger, wearing a white shirt and black pants, is violently ejected from the vehicle and thrown onto the ground. The root cause of the accident is the driver's overspeeding and failure to navigate into a proper toll lane, resulting in a catastrophic collision with the stationary infrastructure."
TR01517,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01518,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01519,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01520,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01521,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01522,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01523,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01524,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01525,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01526,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01527,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01528,true,traffic_accident,0.540,2.540,"A white hatchback traveling in the left lane strikes a white structure protruding from the tunnel wall, causing the vehicle to lose control and spin across the roadway. As it spins, the hatchback collides head-on with a white sedan that is moving forward in the same lane. The accident is caused by the hatchback driver's failure to maintain their lane, which led to the initial impact with the tunnel wall and the subsequent unavoidable collision with the oncoming sedan."
TR01529,true,traffic_accident,0.120,2.930,"A black car traveling in the second lane from the left suddenly swerves to its right without indicating, crossing into the leftmost lane and leaving the paved roadway. This abrupt maneuver leads the vehicle to crash head-on into a gray pole at the bottom left corner of the frame. The collision is caused by the driver's loss of vehicle control or an unsafe lane change, resulting in a severe single-vehicle accident."
TR01530,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01531,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01532,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01533,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01534,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01535,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01536,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01537,true,traffic_accident,1.130,4.280,"A white SUV executing a left turn loses control and collides with a motorcycle moving straight in lane 2, knocking the rider to the ground. Following this initial impact, the white SUV deflects and strikes a stationary black SUV in lane 3, causing the white SUV to flip over and land on its back. The root cause of the anomaly is the white SUV driver's loss of vehicle control during the turn, which led to the violation of the motorcycle's right-of-way and the subsequent secondary collision."
TR01538,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01539,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01540,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01541,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01542,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01543,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01544,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01545,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01546,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01547,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01548,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01549,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01550,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01551,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01552,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01553,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01554,true,traffic_accident,3.000,3.530,"A white sedan collides head-on with a pedestrian who is jaywalking across the road near the upper right side of the frame. The force of the impact knocks the pedestrian to the ground, where they remain for the duration of the video. The accident is caused by the pedestrian crossing the unregulated roadway without yielding to oncoming traffic, combined with the sedan driver's failure to maintain sufficient situational awareness to brake or swerve in time."
TR01555,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01556,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01557,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01558,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01559,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01560,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01561,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01562,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01563,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01564,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01565,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01566,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01568,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01569,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01570,true,traffic_accident,3.000,14.800,"A pedestrian is observed running along the shoulder of a high-speed, 10-lane highway, moving parallel to the flow of traffic toward the left side of the frame. The individual remains in the walking lane and does not enter the active vehicle lanes, eventually exiting the view by 00:16.93. This activity is a significant safety violation and anomaly because the highway is a controlled-access roadway designed exclusively for vehicular traffic, making the pedestrian's presence extremely hazardous despite the lack of a collision."
TR01571,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01572,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01573,true,traffic_accident,0.000,5.750,A traffic collision is visible from an aerial viewpoint.
TR01574,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01575,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01576,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01577,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01578,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01579,true,traffic_accident,3.000,5.800,"A red truck traveling straight in its lane strikes the rear end of a black sedan that is attempting to make an illegal turn across the yellow-striped median. The forceful impact causes the black sedan to spin out of control across the roadway. The root cause of the collision is the sedan driver's unsafe and erratic maneuver, as the vehicle cut directly into the path of the truck, which had the right-of-way and insufficient time to avoid the impact."
TR01580,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01581,true,traffic_accident,3.000,7.000,"A dark car traveling toward the camera collides with a scooter that is crossing the road perpendicularly, resulting in a T-bone impact that throws the rider into the air. Following the collision, the car veers sharply to the right and crashes into a roadside structure. The accident is caused by the scooter rider's right-of-way violation upon entering the main roadway, compounded by the driver's failure to brake in time to avoid the crossing vehicle."
TR01582,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01583,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01584,true,traffic_accident,2.000,2.890,"A black SUV entering from the left fails to yield and strikes a white SUV traveling straight through the intersection, resulting in a T-bone collision in the middle of the frame. The impact forces the white SUV to veer slightly to the right as it is hit. The cause of the anomaly is the black SUV's failure to stop or yield to the white SUV, which had the right-of-way under a green traffic light."
TR01585,true,traffic_accident,0.000,5.709,A traffic collision is visible from an aerial viewpoint.
TR01586,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01587,true,traffic_accident,1.930,3.590,"A white SUV executes a sudden left turn at an intersection, crossing directly into the path of an oncoming motorcycle and causing a violent T-bone collision. The force of the impact severely damages the motorcycle and throws the rider from the vehicle onto the road surface. This accident is caused by the driver of the white SUV failing to yield the right-of-way to the oncoming motorcyclist, making the collision unavoidable."
TR01588,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01589,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01590,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01591,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01592,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01593,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01594,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01595,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01596,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01597,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01598,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01599,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01600,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01601,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01602,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01603,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01604,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01605,true,traffic_accident,3.000,3.800,"A trailing truck in the second lane suddenly accelerates and crashes into the rear of the truck traveling ahead of it. The collision occurs toward the bottom right of the frame on a wet roadway, where the trailing driver's failure to maintain a safe following distance and a sudden increase in speed make the rear-end impact inevitable. This event disrupts the flow of traffic in the second lane, leaving the lead truck impacted as both vehicles navigate the hazardous, rainy conditions."
TR01606,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01607,true,traffic_accident,0.610,1.780,"A white sedan crosses the intersection and fails to yield the right-of-way, resulting in a T-bone collision with a motorcycle traveling straight in the fifth lane. The motorcycle strikes the front-left side of the sedan with significant force, causing the rider to be ejected from the vehicle and cargo to scatter across the roadway. This accident was caused by the sedan driver's failure to ensure the intersection was clear before proceeding into the path of the oncoming motorcycle."
TR01608,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01609,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01610,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01611,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01612,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01613,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01614,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01615,true,traffic_accident,0.000,6.060,"A gray pickup truck traveling in the left lane loses control and veers off the roadway, resulting in a head-on collision with the trees lining the left side of the road. The violent impact causes the truck to turn sideways and roll over, bringing down a large tree branch in the process. The overturned vehicle سپس slides and rotates once before coming to a complete stop in the lane with the tree branch draped over it, effectively blocking the roadway. The anomaly was caused by the driver's failure to maintain their lane, leading to an unavoidable collision with the roadside vegetation."
TR01616,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01617,true,traffic_accident,3.000,3.670,An SUV traveling straight from the bottom of the frame strikes a black sedan in a severe T-bone collision at the center of the intersection. The collision occurs because the black sedan attempted a left turn without yielding the right-of-way to the oncoming SUV. The force of the impact causes the SUV to be pushed toward the right side of the frame while the sedan is violently deflected.
TR01618,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01619,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01620,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01621,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01622,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01623,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01624,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01625,true,traffic_accident,0.000,5.000,A traffic collision occurs.
TR01626,true,traffic_accident,0.600,7.470,"A silver sedan performs an illegal left lane change, causing a T-bone collision with a white truck traveling in the adjacent lane. The sedan continues to push the truck across multiple lanes until the truck violently strikes the central concrete median, flips over the barrier into the opposite-direction roadway, and slides to a halt. Simultaneously, the silver sedan loses control, is deflected off the median, swerves across the lanes, and eventually crashes head-on into the median barrier. The root cause of the anomaly is the sedan driver's failure to maintain their lane and yield the right-of-way, which left the truck driver with no time for evasive action."
